note_minus_2,note_minus_1,current_note,avg_interval,label
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,45,6.0,1
26,45,37,5.5,1
45,37,33,-6.0,1
37,33,30,-3.5,1
33,30,45,6.0,1
30,45,37,3.5,1
45,37,33,-6.0,1
37,33,30,-3.5,1
33,30,45,6.0,1
30,45,37,3.5,1
45,37,31,-7.0,1
37,31,28,-4.5,1
31,28,45,7.0,1
28,45,37,4.5,1
45,37,31,-7.0,1
37,31,28,-4.5,1
31,28,45,7.0,1
28,45,35,3.5,1
45,35,30,-7.5,1
35,30,27,-4.0,1
30,27,45,7.5,1
27,45,35,4.0,1
45,35,30,-7.5,1
35,30,27,-4.0,1
30,27,45,7.5,1
27,45,35,4.0,1
45,35,30,-7.5,1
35,30,23,-6.0,1
30,23,45,7.5,1
23,45,35,6.0,1
45,35,30,-7.5,1
35,30,23,-6.0,1
30,23,43,6.5,1
23,43,35,6.0,1
43,35,31,-6.0,1
35,31,28,-3.5,1
31,28,43,6.0,1
28,43,35,3.5,1
43,35,31,-6.0,1
35,31,28,-3.5,1
31,28,43,6.0,1
28,43,35,3.5,1
43,35,31,-6.0,1
35,31,26,-4.5,1
31,26,43,6.0,1
26,43,35,4.5,1
43,35,31,-6.0,1
35,31,26,-4.5,1
31,26,43,6.0,1
26,43,40,7.0,1
43,40,33,-5.0,1
40,33,25,-7.5,1
33,25,43,5.0,1
25,43,40,7.5,1
43,40,33,-5.0,1
40,33,25,-7.5,1
33,25,43,5.0,1
25,43,40,7.5,1
43,40,33,-5.0,1
40,33,21,-9.5,1
33,21,43,5.0,1
21,43,40,9.5,1
43,40,33,-5.0,1
40,33,21,-9.5,1
33,21,42,4.5,1
21,42,40,9.5,1
42,40,33,-4.5,1
40,33,26,-7.0,1
33,26,42,4.5,1
26,42,40,7.0,1
42,40,33,-4.5,1
40,33,26,-7.0,1
33,26,40,3.5,1
26,40,40,7.0,1
40,40,33,-3.5,1
40,33,25,-7.5,1
33,25,40,3.5,1
25,40,40,7.5,1
40,40,33,-3.5,1
40,33,25,-7.5,1
33,25,42,4.5,1
25,42,38,6.5,1
42,38,38,-2.0,1
38,38,23,-7.5,1
38,23,42,2.0,1
23,42,38,7.5,1
42,38,38,-2.0,1
38,38,23,-7.5,1
38,23,43,2.5,1
23,43,38,7.5,1
43,38,37,-3.0,1
38,37,21,-8.5,1
37,21,43,3.0,1
21,43,38,8.5,1
43,38,37,-3.0,1
38,37,21,-8.5,1
37,21,40,1.5,1
21,40,38,8.5,1
40,38,35,-2.5,1
38,35,19,-9.5,1
35,19,40,2.5,1
19,40,38,9.5,1
40,38,35,-2.5,1
38,35,19,-9.5,1
35,19,40,2.5,1
19,40,38,9.5,1
40,38,35,-2.5,1
38,35,19,-9.5,1
35,19,40,2.5,1
19,40,38,9.5,1
40,38,35,-2.5,1
38,35,19,-9.5,1
35,19,40,2.5,1
19,40,37,9.0,1
40,37,33,-3.5,1
37,33,21,-8.0,1
33,21,40,3.5,1
21,40,37,8.0,1
40,37,33,-3.5,1
37,33,21,-8.0,1
33,21,40,3.5,1
21,40,37,8.0,1
40,37,31,-4.5,1
37,31,21,-8.0,1
31,21,40,4.5,1
21,40,37,8.0,1
40,37,31,-4.5,1
37,31,21,-8.0,1
31,21,38,3.5,1
21,38,33,6.0,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,50,10.0,1
26,50,42,8.0,1
50,42,35,-7.5,1
42,35,23,-9.5,1
35,23,50,7.5,1
23,50,42,9.5,1
50,42,35,-7.5,1
42,35,23,-9.5,1
35,23,50,7.5,1
23,50,42,9.5,1
50,42,35,-7.5,1
42,35,25,-8.5,1
35,25,50,7.5,1
25,50,42,8.5,1
50,42,35,-7.5,1
42,35,25,-8.5,1
35,25,50,7.5,1
25,50,42,8.5,1
50,42,35,-7.5,1
42,35,26,-8.0,1
35,26,50,7.5,1
26,50,42,8.0,1
50,42,35,-7.5,1
42,35,26,-8.0,1
35,26,50,7.5,1
26,50,42,8.0,1
50,42,35,-7.5,1
42,35,28,-7.0,1
35,28,50,7.5,1
28,50,42,7.0,1
50,42,35,-7.5,1
42,35,28,-7.0,1
35,28,49,7.0,1
28,49,42,7.0,1
49,42,35,-7.0,1
42,35,30,-6.0,1
35,30,49,7.0,1
30,49,42,6.0,1
49,42,35,-7.0,1
42,35,30,-6.0,1
35,30,49,7.0,1
30,49,41,5.5,1
49,41,35,-7.0,1
41,35,32,-4.5,1
35,32,49,7.0,1
32,49,41,4.5,1
49,41,35,-7.0,1
41,35,32,-4.5,1
35,32,49,7.0,1
32,49,42,5.0,1
49,42,33,-8.0,1
42,33,33,-4.5,1
33,33,49,8.0,1
33,49,42,4.5,1
49,42,33,-8.0,1
42,33,33,-4.5,1
33,33,49,8.0,1
33,49,42,4.5,1
49,42,33,-8.0,1
42,33,30,-6.0,1
33,30,49,8.0,1
30,49,42,6.0,1
49,42,33,-8.0,1
42,33,30,-6.0,1
33,30,47,7.0,1
30,47,42,6.0,1
47,42,35,-6.0,1
42,35,32,-5.0,1
35,32,47,6.0,1
32,47,42,5.0,1
47,42,35,-6.0,1
42,35,32,-5.0,1
35,32,47,6.0,1
32,47,41,4.5,1
47,41,38,-4.5,1
41,38,30,-5.5,1
38,30,47,4.5,1
30,47,42,6.0,1
47,42,38,-4.5,1
42,38,30,-6.0,1
38,30,47,4.5,1
30,47,44,7.0,1
47,44,37,-5.0,1
44,37,29,-7.5,1
37,29,47,5.0,1
29,47,44,7.5,1
47,44,37,-5.0,1
44,37,29,-7.5,1
37,29,47,5.0,1
29,47,41,6.0,1
47,41,37,-5.0,1
41,37,25,-8.0,1
37,25,47,5.0,1
25,47,41,8.0,1
47,41,37,-5.0,1
41,37,25,-8.0,1
37,25,45,4.0,1
25,45,42,8.5,1
45,42,37,-4.0,1
42,37,30,-6.0,1
37,30,45,4.0,1
30,45,42,6.0,1
45,42,37,-4.0,1
42,37,30,-6.0,1
37,30,45,4.0,1
30,45,42,6.0,1
45,42,37,-4.0,1
42,37,30,-6.0,1
37,30,45,4.0,1
30,45,42,6.0,1
45,42,37,-4.0,1
42,37,30,-6.0,1
37,30,45,4.0,1
30,45,42,6.0,1
45,42,37,-4.0,1
42,37,30,-6.0,1
37,30,45,4.0,1
30,45,42,6.0,1
45,42,37,-4.0,1
42,37,30,-6.0,1
37,30,45,4.0,1
30,45,42,6.0,1
45,42,37,-4.0,1
42,37,30,-6.0,1
37,30,45,4.0,1
30,45,42,6.0,1
45,42,37,-4.0,1
42,37,30,-6.0,1
37,30,45,4.0,1
30,45,42,6.0,1
45,42,37,-4.0,1
42,37,30,-6.0,1
37,30,45,4.0,1
30,45,42,6.0,1
45,42,37,-4.0,1
42,37,30,-6.0,1
37,30,45,4.0,1
30,45,42,6.0,1
45,42,37,-4.0,1
42,37,28,-7.0,1
37,28,45,4.0,1
28,45,42,7.0,1
45,42,37,-4.0,1
42,37,28,-7.0,1
37,28,45,4.0,1
28,45,42,7.0,1
45,42,35,-5.0,1
42,35,27,-7.5,1
35,27,45,5.0,1
27,45,42,7.5,1
45,42,35,-5.0,1
42,35,27,-7.5,1
35,27,45,5.0,1
27,45,42,7.5,1
45,42,35,-5.0,1
42,35,23,-9.5,1
35,23,45,5.0,1
23,45,42,9.5,1
45,42,35,-5.0,1
42,35,23,-9.5,1
35,23,43,4.0,1
23,43,40,8.5,1
43,40,35,-4.0,1
40,35,28,-6.0,1
35,28,43,4.0,1
28,43,40,6.0,1
43,40,35,-4.0,1
40,35,28,-6.0,1
35,28,43,4.0,1
28,43,40,6.0,1
43,40,35,-4.0,1
40,35,31,-4.5,1
35,31,43,4.0,1
31,43,40,4.5,1
43,40,35,-4.0,1
40,35,31,-4.5,1
35,31,42,3.5,1
31,42,38,3.5,1
42,38,35,-3.5,1
38,35,35,-1.5,1
35,35,42,3.5,1
35,42,38,1.5,1
42,38,35,-3.5,1
38,35,35,-1.5,1
35,35,42,3.5,1
35,42,38,1.5,1
42,38,35,-3.5,1
38,35,31,-3.5,1
35,31,42,3.5,1
31,42,38,3.5,1
42,38,35,-3.5,1
38,35,31,-3.5,1
35,31,40,2.5,1
31,40,38,3.5,1
40,38,35,-2.5,1
38,35,31,-3.5,1
35,31,40,2.5,1
31,40,38,3.5,1
40,38,35,-2.5,1
38,35,31,-3.5,1
35,31,40,2.5,1
31,40,38,3.5,1
40,38,35,-2.5,1
38,35,28,-5.0,1
35,28,40,2.5,1
28,40,38,5.0,1
40,38,35,-2.5,1
38,35,28,-5.0,1
35,28,40,2.5,1
28,40,37,4.5,1
40,37,33,-3.5,1
37,33,33,-2.0,1
33,33,40,3.5,1
33,40,37,2.0,1
40,37,33,-3.5,1
37,33,33,-2.0,1
33,33,38,2.5,1
33,38,37,2.0,1
38,37,28,-5.0,1
37,28,21,-8.0,1
28,21,38,5.0,1
21,38,37,8.0,1
38,37,28,-5.0,1
37,28,21,-8.0,1
28,21,38,5.0,1
21,38,33,6.0,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,38,4.0,1
26,38,33,3.5,1
38,33,30,-4.0,1
33,30,26,-3.5,1
30,26,43,6.5,1
26,43,38,6.0,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,45,5.0,1
19,45,38,9.5,1
45,38,36,-4.5,1
38,36,19,-9.5,1
36,19,45,4.5,1
19,45,38,9.5,1
45,38,36,-4.5,1
38,36,19,-9.5,1
36,19,47,5.5,1
19,47,43,12.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,30,-6.5,1
38,30,47,4.5,1
30,47,43,6.5,1
47,43,38,-4.5,1
43,38,30,-6.5,1
38,30,48,5.0,1
30,48,43,6.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,43,7.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,43,7.5,1
48,43,31,-8.5,1
43,31,28,-7.5,1
31,28,48,8.5,1
28,48,43,7.5,1
48,43,31,-8.5,1
43,31,28,-7.5,1
31,28,50,9.5,1
28,50,42,7.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,50,8.5,1
26,50,42,8.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,50,8.5,1
26,50,42,8.0,1
50,42,35,-7.5,1
42,35,26,-8.0,1
35,26,50,7.5,1
26,50,42,8.0,1
50,42,35,-7.5,1
42,35,26,-8.0,1
35,26,48,6.5,1
26,48,40,7.0,1
48,40,36,-6.0,1
40,36,21,-9.5,1
36,21,48,6.0,1
21,48,40,9.5,1
48,40,36,-6.0,1
40,36,21,-9.5,1
36,21,48,6.0,1
21,48,42,10.5,1
48,42,38,-5.0,1
42,38,21,-10.5,1
38,21,48,5.0,1
21,48,42,10.5,1
48,42,38,-5.0,1
42,38,21,-10.5,1
38,21,47,4.5,1
21,47,43,11.0,1
47,43,40,-3.5,1
43,40,28,-7.5,1
40,28,47,3.5,1
28,47,43,7.5,1
47,43,40,-3.5,1
43,40,28,-7.5,1
40,28,47,3.5,1
28,47,42,7.0,1
47,42,35,-6.0,1
42,35,26,-8.0,1
35,26,47,6.0,1
26,47,42,8.0,1
47,42,35,-6.0,1
42,35,26,-8.0,1
35,26,45,5.0,1
26,45,40,7.0,1
45,40,36,-4.5,1
40,36,24,-8.0,1
36,24,45,4.5,1
24,45,40,8.0,1
45,40,36,-4.5,1
40,36,24,-8.0,1
36,24,45,4.5,1
24,45,40,8.0,1
45,40,36,-4.5,1
40,36,24,-8.0,1
36,24,45,4.5,1
24,45,40,8.0,1
45,40,36,-4.5,1
40,36,24,-8.0,1
36,24,47,5.5,1
24,47,39,7.5,1
47,39,30,-8.5,1
39,30,23,-8.0,1
30,23,47,8.5,1
23,47,39,8.0,1
47,39,30,-8.5,1
39,30,23,-8.0,1
30,23,47,8.5,1
23,47,39,8.0,1
47,39,30,-8.5,1
39,30,23,-8.0,1
30,23,47,8.5,1
23,47,39,8.0,1
47,39,30,-8.5,1
39,30,23,-8.0,1
30,23,47,8.5,1
23,47,40,8.5,1
47,40,31,-8.0,1
40,31,28,-6.0,1
31,28,47,8.0,1
28,47,40,6.0,1
47,40,31,-8.0,1
40,31,28,-6.0,1
31,28,47,8.0,1
28,47,40,6.0,1
47,40,33,-7.0,1
40,33,30,-5.0,1
33,30,47,7.0,1
30,47,40,5.0,1
47,40,33,-7.0,1
40,33,30,-5.0,1
33,30,47,7.0,1
30,47,38,4.0,1
47,38,35,-6.0,1
38,35,31,-3.5,1
35,31,47,6.0,1
31,47,38,3.5,1
47,38,35,-6.0,1
38,35,31,-3.5,1
35,31,47,6.0,1
31,47,40,4.5,1
47,40,36,-5.5,1
40,36,31,-4.5,1
36,31,47,5.5,1
31,47,40,4.5,1
47,40,36,-5.5,1
40,36,31,-4.5,1
36,31,45,4.5,1
31,45,42,5.5,1
45,42,38,-3.5,1
42,38,30,-6.0,1
38,30,45,3.5,1
30,45,42,6.0,1
45,42,38,-3.5,1
42,38,30,-6.0,1
38,30,47,4.5,1
30,47,42,6.0,1
47,42,38,-4.5,1
42,38,30,-6.0,1
38,30,47,4.5,1
30,47,42,6.0,1
47,42,38,-4.5,1
42,38,30,-6.0,1
38,30,48,5.0,1
30,48,43,6.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,43,7.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,47,3.5,1
28,47,43,7.5,1
47,43,40,-3.5,1
43,40,26,-8.5,1
40,26,47,3.5,1
26,47,43,8.5,1
47,43,40,-3.5,1
43,40,26,-8.5,1
40,26,45,2.5,1
26,45,43,8.5,1
45,43,40,-2.5,1
43,40,24,-9.5,1
40,24,45,2.5,1
24,45,43,9.5,1
45,43,40,-2.5,1
43,40,24,-9.5,1
40,24,45,2.5,1
24,45,42,9.0,1
45,42,38,-3.5,1
42,38,21,-10.5,1
38,21,45,3.5,1
21,45,42,10.5,1
45,42,36,-4.5,1
42,36,21,-10.5,1
36,21,43,3.5,1
21,43,43,11.0,1
43,43,38,-2.5,1
43,38,23,-10.0,1
38,23,43,2.5,1
23,43,43,10.0,1
43,43,38,-2.5,1
43,38,23,-10.0,1
38,23,40,1.0,1
23,40,43,10.0,1
40,43,36,-2.0,1
43,36,24,-9.5,1
36,24,40,2.0,1
24,40,43,9.5,1
40,43,35,-2.5,1
43,35,24,-9.5,1
35,24,42,3.5,1
24,42,38,7.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,43,5.0,1
26,43,38,6.0,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,45,5.0,1
19,45,38,9.5,1
45,38,36,-4.5,1
38,36,19,-9.5,1
36,19,45,4.5,1
19,45,38,9.5,1
45,38,36,-4.5,1
38,36,19,-9.5,1
36,19,47,5.5,1
19,47,43,12.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,31,-6.0,1
38,31,47,4.5,1
31,47,43,6.0,1
47,43,38,-4.5,1
43,38,30,-6.5,1
38,30,47,4.5,1
30,47,43,6.5,1
47,43,38,-4.5,1
43,38,30,-6.5,1
38,30,48,5.0,1
30,48,43,6.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,43,7.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,43,7.5,1
48,43,31,-8.5,1
43,31,28,-7.5,1
31,28,48,8.5,1
28,48,43,7.5,1
48,43,31,-8.5,1
43,31,28,-7.5,1
31,28,50,9.5,1
28,50,42,7.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,50,8.5,1
26,50,42,8.0,1
50,42,33,-8.5,1
42,33,26,-8.0,1
33,26,50,8.5,1
26,50,42,8.0,1
50,42,35,-7.5,1
42,35,26,-8.0,1
35,26,50,7.5,1
26,50,42,8.0,1
50,42,35,-7.5,1
42,35,26,-8.0,1
35,26,48,6.5,1
26,48,40,7.0,1
48,40,36,-6.0,1
40,36,21,-9.5,1
36,21,48,6.0,1
21,48,40,9.5,1
48,40,36,-6.0,1
40,36,21,-9.5,1
36,21,48,6.0,1
21,48,42,10.5,1
48,42,38,-5.0,1
42,38,21,-10.5,1
38,21,48,5.0,1
21,48,42,10.5,1
48,42,38,-5.0,1
42,38,21,-10.5,1
38,21,47,4.5,1
21,47,43,11.0,1
47,43,40,-3.5,1
43,40,28,-7.5,1
40,28,47,3.5,1
28,47,43,7.5,1
47,43,40,-3.5,1
43,40,28,-7.5,1
40,28,47,3.5,1
28,47,42,7.0,1
47,42,35,-6.0,1
42,35,26,-8.0,1
35,26,47,6.0,1
26,47,42,8.0,1
47,42,35,-6.0,1
42,35,26,-8.0,1
35,26,45,5.0,1
26,45,40,7.0,1
45,40,36,-4.5,1
40,36,24,-8.0,1
36,24,45,4.5,1
24,45,40,8.0,1
45,40,36,-4.5,1
40,36,24,-8.0,1
36,24,45,4.5,1
24,45,40,8.0,1
45,40,36,-4.5,1
40,36,24,-8.0,1
36,24,45,4.5,1
24,45,40,8.0,1
45,40,36,-4.5,1
40,36,24,-8.0,1
36,24,47,5.5,1
24,47,39,7.5,1
47,39,30,-8.5,1
39,30,23,-8.0,1
30,23,47,8.5,1
23,47,39,8.0,1
47,39,30,-8.5,1
39,30,23,-8.0,1
30,23,47,8.5,1
23,47,39,8.0,1
47,39,30,-8.5,1
39,30,23,-8.0,1
30,23,47,8.5,1
23,47,39,8.0,1
47,39,30,-8.5,1
39,30,23,-8.0,1
30,23,47,8.5,1
23,47,40,8.5,1
47,40,31,-8.0,1
40,31,28,-6.0,1
31,28,47,8.0,1
28,47,40,6.0,1
47,40,31,-8.0,1
40,31,28,-6.0,1
31,28,47,8.0,1
28,47,40,6.0,1
47,40,33,-7.0,1
40,33,30,-5.0,1
33,30,47,7.0,1
30,47,40,5.0,1
47,40,33,-7.0,1
40,33,30,-5.0,1
33,30,47,7.0,1
30,47,38,4.0,1
47,38,35,-6.0,1
38,35,31,-3.5,1
35,31,47,6.0,1
31,47,38,3.5,1
47,38,35,-6.0,1
38,35,31,-3.5,1
35,31,47,6.0,1
31,47,40,4.5,1
47,40,36,-5.5,1
40,36,31,-4.5,1
36,31,47,5.5,1
31,47,40,4.5,1
47,40,36,-5.5,1
40,36,31,-4.5,1
36,31,45,4.5,1
31,45,42,5.5,1
45,42,38,-3.5,1
42,38,30,-6.0,1
38,30,45,3.5,1
30,45,42,6.0,1
45,42,38,-3.5,1
42,38,30,-6.0,1
38,30,47,4.5,1
30,47,42,6.0,1
47,42,38,-4.5,1
42,38,30,-6.0,1
38,30,47,4.5,1
30,47,42,6.0,1
47,42,38,-4.5,1
42,38,30,-6.0,1
38,30,48,5.0,1
30,48,43,6.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,48,4.0,1
28,48,43,7.5,1
48,43,40,-4.0,1
43,40,28,-7.5,1
40,28,47,3.5,1
28,47,43,7.5,1
47,43,40,-3.5,1
43,40,26,-8.5,1
40,26,47,3.5,1
26,47,43,8.5,1
47,43,40,-3.5,1
43,40,26,-8.5,1
40,26,45,2.5,1
26,45,43,8.5,1
45,43,40,-2.5,1
43,40,24,-9.5,1
40,24,45,2.5,1
24,45,43,9.5,1
45,43,40,-2.5,1
43,40,24,-9.5,1
40,24,45,2.5,1
24,45,42,9.0,1
45,42,38,-3.5,1
42,38,21,-10.5,1
38,21,45,3.5,1
21,45,42,10.5,1
45,42,36,-4.5,1
42,36,21,-10.5,1
36,21,43,3.5,1
21,43,43,11.0,1
43,43,38,-2.5,1
43,38,23,-10.0,1
38,23,43,2.5,1
23,43,43,10.0,1
43,43,38,-2.5,1
43,38,23,-10.0,1
38,23,40,1.0,1
23,40,43,10.0,1
40,43,36,-2.0,1
43,36,24,-9.5,1
36,24,40,2.0,1
24,40,43,9.5,1
40,43,35,-2.5,1
43,35,24,-9.5,1
35,24,42,3.5,1
24,42,38,7.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,42,4.5,1
26,42,38,6.0,1
42,38,33,-4.5,1
38,33,26,-6.0,1
33,26,43,5.0,1
26,43,38,6.0,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,19,-9.5,1
35,19,43,4.0,1
19,43,38,9.5,1
43,38,35,-4.0,1
38,35,31,-3.5,1
35,31,43,4.0,1
31,43,38,3.5,1
43,38,35,-4.0,1
38,35,31,-3.5,1
35,31,43,4.0,1
31,43,40,4.5,1
43,40,35,-4.0,1
40,35,31,-4.5,1
35,31,43,4.0,1
31,43,40,4.5,1
43,40,35,-4.0,1
40,35,31,-4.5,1
35,31,45,5.0,1
31,45,42,5.5,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,26,-8.0,1
33,26,45,6.0,1
26,45,42,8.0,1
45,42,33,-6.0,1
42,33,38,-2.0,1
33,38,45,6.0,1
38,45,42,2.0,1
45,42,33,-6.0,1
42,33,38,-2.0,1
33,38,47,7.0,1
38,47,44,3.0,1
47,44,38,-4.5,1
44,38,36,-4.0,1
38,36,47,4.5,1
36,47,44,4.0,1
47,44,38,-4.5,1
44,38,36,-4.0,1
38,36,47,4.5,1
36,47,44,4.0,1
47,44,38,-4.5,1
44,38,35,-4.5,1
38,35,47,4.5,1
35,47,44,4.5,1
47,44,38,-4.5,1
44,38,35,-4.5,1
38,35,48,5.0,1
35,48,45,5.0,1
48,45,40,-4.0,1
45,40,33,-6.0,1
40,33,48,4.0,1
33,48,45,6.0,1
48,45,40,-4.0,1
45,40,33,-6.0,1
40,33,48,4.0,1
33,48,33,0.0,1
48,33,41,-3.5,1
33,41,33,0.0,1
41,33,48,3.5,1
33,48,33,0.0,1
48,33,41,-3.5,1
33,41,33,0.0,1
41,33,47,3.0,1
33,47,38,2.5,1
47,38,41,-3.0,1
38,41,31,-3.5,1
41,31,47,3.0,1
31,47,38,3.5,1
47,38,41,-3.0,1
38,41,31,-3.5,1
41,31,47,3.0,1
31,47,40,4.5,1
47,40,40,-3.5,1
40,40,31,-4.5,1
40,31,47,3.5,1
31,47,40,4.5,1
47,40,40,-3.5,1
40,40,31,-4.5,1
40,31,45,2.5,1
31,45,33,1.0,1
45,33,40,-2.5,1
33,40,29,-2.0,1
40,29,45,2.5,1
29,45,33,2.0,1
45,33,38,-3.5,1
33,38,29,-2.0,1
38,29,45,3.5,1
29,45,45,8.0,1
45,45,40,-2.5,1
45,40,24,-10.5,1
40,24,47,3.5,1
24,47,45,10.5,1
47,45,40,-3.5,1
45,40,24,-10.5,1
40,24,47,3.5,1
24,47,45,10.5,1
47,45,41,-3.0,1
45,41,26,-9.5,1
41,26,47,3.0,1
26,47,45,9.5,1
47,45,41,-3.0,1
45,41,26,-9.5,1
41,26,47,3.0,1
26,47,44,9.0,1
47,44,40,-3.5,1
44,40,28,-8.0,1
40,28,47,3.5,1
28,47,44,8.0,1
47,44,38,-4.5,1
44,38,28,-8.0,1
38,28,45,3.5,1
28,45,40,6.0,1
45,40,36,-4.5,1
40,36,21,-9.5,1
36,21,45,4.5,1
21,45,40,9.5,1
45,40,36,-4.5,1
40,36,21,-9.5,1
36,21,45,4.5,1
21,45,40,9.5,1
45,40,36,-4.5,1
40,36,21,-9.5,1
36,21,45,4.5,1
21,45,40,9.5,1
45,40,36,-4.5,1
40,36,21,-9.5,1
36,21,45,4.5,1
21,45,38,8.5,1
45,38,33,-6.0,1
38,33,30,-4.0,1
33,30,45,6.0,1
30,45,38,4.0,1
45,38,33,-6.0,1
38,33,30,-4.0,1
33,30,45,6.0,1
30,45,38,4.0,1
45,38,33,-6.0,1
38,33,30,-4.0,1
33,30,45,6.0,1
30,45,38,4.0,1
45,38,33,-6.0,1
38,33,30,-4.0,1
33,30,47,7.0,1
30,47,38,4.0,1
47,38,31,-8.0,1
38,31,31,-3.5,1
31,31,47,8.0,1
31,47,38,3.5,1
47,38,31,-8.0,1
38,31,31,-3.5,1
31,31,47,8.0,1
31,47,38,3.5,1
47,38,31,-8.0,1
38,31,30,-4.0,1
31,30,47,8.0,1
30,47,38,4.0,1
47,38,31,-8.0,1
38,31,30,-4.0,1
31,30,48,8.5,1
30,48,43,6.5,1
48,43,31,-8.5,1
43,31,28,-7.5,1
31,28,48,8.5,1
28,48,43,7.5,1
48,43,31,-8.5,1
43,31,28,-7.5,1
31,28,48,8.5,1
28,48,43,7.5,1
