note_minus_2,note_minus_1,current_note,avg_interval,label
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,41,4.0,1
17,41,38,10.5,1
41,38,34,-3.5,1
38,34,34,-2.0,1
34,34,41,3.5,1
34,41,38,2.0,1
41,38,34,-3.5,1
38,34,34,-2.0,1
34,34,41,3.5,1
34,41,38,2.0,1
41,38,34,-3.5,1
38,34,34,-2.0,1
34,34,41,3.5,1
34,41,38,2.0,1
41,38,34,-3.5,1
38,34,34,-2.0,1
34,34,46,6.0,1
34,46,41,3.5,1
46,41,34,-6.0,1
41,34,26,-7.5,1
34,26,46,6.0,1
26,46,41,7.5,1
46,41,34,-6.0,1
41,34,26,-7.5,1
34,26,46,6.0,1
26,46,41,7.5,1
46,41,34,-6.0,1
41,34,26,-7.5,1
34,26,46,6.0,1
26,46,41,7.5,1
46,41,34,-6.0,1
41,34,26,-7.5,1
34,26,50,8.0,1
26,50,46,10.0,1
50,46,41,-4.5,1
46,41,24,-11.0,1
41,24,50,4.5,1
24,50,46,11.0,1
50,46,41,-4.5,1
46,41,24,-11.0,1
41,24,48,3.5,1
24,48,45,10.5,1
48,45,39,-4.5,1
45,39,24,-10.5,1
39,24,48,4.5,1
24,48,45,10.5,1
48,45,39,-4.5,1
45,39,24,-10.5,1
39,24,50,5.5,1
24,50,46,11.0,1
50,46,41,-4.5,1
46,41,22,-12.0,1
41,22,50,4.5,1
22,50,46,12.0,1
50,46,41,-4.5,1
46,41,22,-12.0,1
41,22,46,2.5,1
22,46,46,12.0,1
46,46,41,-2.5,1
46,41,22,-12.0,1
41,22,46,2.5,1
22,46,46,12.0,1
46,46,41,-2.5,1
46,41,22,-12.0,1
41,22,55,7.0,1
22,55,46,12.0,1
55,46,39,-8.0,1
46,39,27,-9.5,1
39,27,55,8.0,1
27,55,46,9.5,1
55,46,39,-8.0,1
46,39,27,-9.5,1
39,27,55,8.0,1
27,55,46,9.5,1
55,46,39,-8.0,1
46,39,27,-9.5,1
39,27,55,8.0,1
27,55,46,9.5,1
55,46,39,-8.0,1
46,39,27,-9.5,1
39,27,51,6.0,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,31,-6.0,1
34,31,51,8.5,1
31,51,43,6.0,1
51,43,34,-8.5,1
43,34,31,-6.0,1
34,31,51,8.5,1
31,51,43,6.0,1
51,43,33,-9.0,1
43,33,29,-7.0,1
33,29,51,9.0,1
29,51,43,7.0,1
51,43,33,-9.0,1
43,33,29,-7.0,1
33,29,51,9.0,1
29,51,43,7.0,1
51,43,34,-8.5,1
43,34,31,-6.0,1
34,31,51,8.5,1
31,51,43,6.0,1
51,43,34,-8.5,1
43,34,31,-6.0,1
34,31,51,8.5,1
31,51,43,6.0,1
51,43,36,-7.5,1
43,36,27,-8.0,1
36,27,51,7.5,1
27,51,43,8.0,1
51,43,36,-7.5,1
43,36,27,-8.0,1
36,27,53,8.5,1
27,53,41,7.0,1
53,41,38,-7.5,1
41,38,34,-3.5,1
38,34,53,7.5,1
34,53,41,3.5,1
53,41,38,-7.5,1
41,38,34,-3.5,1
38,34,53,7.5,1
34,53,41,3.5,1
53,41,38,-7.5,1
41,38,33,-4.0,1
38,33,53,7.5,1
33,53,41,4.0,1
53,41,38,-7.5,1
41,38,33,-4.0,1
38,33,46,4.0,1
33,46,43,5.0,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,46,4.0,1
31,46,43,6.0,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,46,4.0,1
31,46,45,7.0,1
46,45,38,-4.0,1
45,38,31,-7.0,1
38,31,46,4.0,1
31,46,45,7.0,1
46,45,38,-4.0,1
45,38,31,-7.0,1
38,31,51,6.5,1
31,51,46,7.5,1
51,46,43,-4.0,1
46,43,27,-9.5,1
43,27,51,4.0,1
27,51,46,9.5,1
51,46,43,-4.0,1
46,43,27,-9.5,1
43,27,51,4.0,1
27,51,46,9.5,1
51,46,43,-4.0,1
46,43,27,-9.5,1
43,27,51,4.0,1
27,51,46,9.5,1
51,46,43,-4.0,1
46,43,27,-9.5,1
43,27,48,2.5,1
27,48,46,9.5,1
48,46,41,-3.5,1
46,41,29,-8.5,1
41,29,48,3.5,1
29,48,46,8.5,1
48,46,41,-3.5,1
46,41,29,-8.5,1
41,29,48,3.5,1
29,48,46,8.5,1
48,46,41,-3.5,1
46,41,29,-8.5,1
41,29,48,3.5,1
29,48,46,8.5,1
48,46,41,-3.5,1
46,41,29,-8.5,1
41,29,48,3.5,1
29,48,45,8.0,1
48,45,41,-3.5,1
45,41,29,-8.0,1
41,29,48,3.5,1
29,48,45,8.0,1
48,45,41,-3.5,1
45,41,29,-8.0,1
41,29,48,3.5,1
29,48,45,8.0,1
48,45,39,-4.5,1
45,39,29,-8.0,1
39,29,48,4.5,1
29,48,45,8.0,1
48,45,39,-4.5,1
45,39,29,-8.0,1
39,29,46,3.5,1
29,46,41,6.0,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,48,5.0,1
22,48,41,9.5,1
48,41,36,-6.0,1
41,36,33,-4.0,1
36,33,48,6.0,1
33,48,41,4.0,1
48,41,36,-6.0,1
41,36,33,-4.0,1
36,33,48,6.0,1
33,48,41,4.0,1
48,41,34,-7.0,1
41,34,31,-5.0,1
34,31,48,7.0,1
31,48,41,5.0,1
48,41,34,-7.0,1
41,34,31,-5.0,1
34,31,51,8.5,1
31,51,41,5.0,1
51,41,36,-7.5,1
41,36,33,-4.0,1
36,33,51,7.5,1
33,51,41,4.0,1
51,41,36,-7.5,1
41,36,33,-4.0,1
36,33,51,7.5,1
33,51,41,4.0,1
51,41,33,-9.0,1
41,33,29,-6.0,1
33,29,51,9.0,1
29,51,41,6.0,1
51,41,33,-9.0,1
41,33,29,-6.0,1
33,29,50,8.5,1
29,50,41,6.0,1
50,41,34,-8.0,1
41,34,34,-3.5,1
34,34,50,8.0,1
34,50,41,3.5,1
50,41,34,-8.0,1
41,34,34,-3.5,1
34,34,50,8.0,1
34,50,41,3.5,1
50,41,34,-8.0,1
41,34,34,-3.5,1
34,34,50,8.0,1
34,50,41,3.5,1
50,41,34,-8.0,1
41,34,34,-3.5,1
34,34,48,7.0,1
34,48,45,5.5,1
48,45,36,-6.0,1
45,36,29,-8.0,1
36,29,48,6.0,1
29,48,45,8.0,1
48,45,36,-6.0,1
45,36,29,-8.0,1
36,29,48,6.0,1
29,48,45,8.0,1
48,45,36,-6.0,1
45,36,29,-8.0,1
36,29,48,6.0,1
29,48,45,8.0,1
48,45,36,-6.0,1
45,36,29,-8.0,1
36,29,50,7.0,1
29,50,46,8.5,1
50,46,29,-10.5,1
46,29,27,-9.5,1
29,27,50,10.5,1
27,50,46,9.5,1
50,46,29,-10.5,1
46,29,27,-9.5,1
29,27,48,9.5,1
27,48,45,9.0,1
48,45,29,-9.5,1
45,29,27,-9.0,1
29,27,48,9.5,1
27,48,45,9.0,1
48,45,29,-9.5,1
45,29,27,-9.0,1
29,27,50,10.5,1
27,50,46,9.5,1
50,46,29,-10.5,1
46,29,26,-10.0,1
29,26,50,10.5,1
26,50,46,10.0,1
50,46,29,-10.5,1
46,29,26,-10.0,1
29,26,46,8.5,1
26,46,46,10.0,1
46,46,29,-8.5,1
46,29,26,-10.0,1
29,26,46,8.5,1
26,46,46,10.0,1
46,46,29,-8.5,1
46,29,26,-10.0,1
29,26,45,8.0,1
26,45,39,6.5,1
45,39,36,-4.5,1
39,36,24,-7.5,1
36,24,45,4.5,1
24,45,39,7.5,1
45,39,36,-4.5,1
39,36,24,-7.5,1
36,24,46,5.0,1
24,46,39,7.5,1
46,39,36,-5.0,1
39,36,24,-7.5,1
36,24,46,5.0,1
24,46,39,7.5,1
46,39,36,-5.0,1
39,36,24,-7.5,1
36,24,46,5.0,1
24,46,41,8.5,1
46,41,34,-6.0,1
41,34,26,-7.5,1
34,26,46,6.0,1
26,46,41,7.5,1
46,41,34,-6.0,1
41,34,26,-7.5,1
34,26,46,6.0,1
26,46,39,6.5,1
46,39,34,-6.0,1
39,34,24,-7.5,1
34,24,46,6.0,1
24,46,39,7.5,1
46,39,34,-6.0,1
39,34,24,-7.5,1
34,24,46,6.0,1
24,46,41,8.5,1
46,41,29,-8.5,1
41,29,26,-7.5,1
29,26,46,8.5,1
26,46,41,7.5,1
46,41,29,-8.5,1
41,29,26,-7.5,1
29,26,48,9.5,1
26,48,40,7.0,1
48,40,31,-8.5,1
40,31,22,-9.0,1
31,22,48,8.5,1
22,48,40,9.0,1
48,40,31,-8.5,1
40,31,22,-9.0,1
31,22,48,8.5,1
22,48,41,9.5,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,48,7.5,1
17,48,41,12.0,1
48,41,33,-7.5,1
41,33,17,-12.0,1
33,17,45,6.0,1
17,45,41,12.0,1
45,41,36,-4.5,1
41,36,29,-6.0,1
36,29,45,4.5,1
29,45,41,6.0,1
45,41,36,-4.5,1
41,36,29,-6.0,1
36,29,45,4.5,1
29,45,41,6.0,1
45,41,36,-4.5,1
41,36,27,-7.0,1
36,27,45,4.5,1
27,45,41,7.0,1
45,41,36,-4.5,1
41,36,27,-7.0,1
36,27,46,5.0,1
27,46,41,7.0,1
46,41,29,-8.5,1
41,29,26,-7.5,1
29,26,46,8.5,1
26,46,41,7.5,1
46,41,29,-8.5,1
41,29,26,-7.5,1
29,26,46,8.5,1
26,46,41,7.5,1
46,41,29,-8.5,1
41,29,26,-7.5,1
29,26,46,8.5,1
26,46,41,7.5,1
46,41,29,-8.5,1
41,29,26,-7.5,1
29,26,48,9.5,1
26,48,41,7.5,1
48,41,33,-7.5,1
41,33,27,-7.0,1
33,27,48,7.5,1
27,48,41,7.0,1
48,41,33,-7.5,1
41,33,27,-7.0,1
33,27,48,7.5,1
27,48,41,7.0,1
48,41,33,-7.5,1
41,33,26,-7.5,1
33,26,48,7.5,1
26,48,41,7.5,1
48,41,33,-7.5,1
41,33,26,-7.5,1
33,26,50,8.5,1
26,50,41,7.5,1
50,41,34,-8.0,1
41,34,24,-8.5,1
34,24,50,8.0,1
24,50,41,8.5,1
50,41,34,-8.0,1
41,34,24,-8.5,1
34,24,50,8.0,1
24,50,41,8.5,1
50,41,34,-8.0,1
41,34,22,-9.5,1
34,22,50,8.0,1
22,50,41,9.5,1
50,41,34,-8.0,1
41,34,22,-9.5,1
34,22,43,4.5,1
22,43,39,8.5,1
43,39,34,-4.5,1
39,34,27,-6.0,1
34,27,43,4.5,1
27,43,39,6.0,1
43,39,34,-4.5,1
39,34,27,-6.0,1
34,27,43,4.5,1
27,43,39,6.0,1
43,39,34,-4.5,1
39,34,27,-6.0,1
34,27,43,4.5,1
27,43,39,6.0,1
43,39,34,-4.5,1
39,34,27,-6.0,1
34,27,55,10.5,1
27,55,39,6.0,1
55,39,34,-10.5,1
39,34,27,-6.0,1
34,27,55,10.5,1
27,55,39,6.0,1
55,39,34,-10.5,1
39,34,27,-6.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,48,7.0,1
27,48,39,6.0,1
48,39,36,-6.0,1
39,36,32,-3.5,1
36,32,48,6.0,1
32,48,39,3.5,1
48,39,36,-6.0,1
39,36,32,-3.5,1
36,32,47,5.5,1
32,47,38,3.0,1
47,38,36,-5.5,1
38,36,32,-3.0,1
36,32,47,5.5,1
32,47,38,3.0,1
47,38,36,-5.5,1
38,36,32,-3.0,1
36,32,48,6.0,1
32,48,39,3.5,1
48,39,36,-6.0,1
39,36,32,-3.5,1
36,32,48,6.0,1
32,48,39,3.5,1
48,39,36,-6.0,1
39,36,32,-3.5,1
36,32,50,7.0,1
32,50,39,3.5,1
50,39,36,-7.0,1
39,36,31,-4.0,1
36,31,50,7.0,1
31,50,39,4.0,1
50,39,36,-7.0,1
39,36,31,-4.0,1
36,31,50,7.0,1
31,50,44,6.5,1
50,44,36,-7.0,1
44,36,29,-7.5,1
36,29,50,7.0,1
29,50,44,7.5,1
50,44,36,-7.0,1
44,36,29,-7.5,1
36,29,50,7.0,1
29,50,44,7.5,1
50,44,36,-7.0,1
44,36,29,-7.5,1
36,29,50,7.0,1
29,50,44,7.5,1
50,44,36,-7.0,1
44,36,29,-7.5,1
36,29,50,7.0,1
29,50,43,7.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,50,7.5,1
31,50,43,6.0,1
50,43,35,-7.5,1
43,35,31,-6.0,1
35,31,51,8.0,1
31,51,43,6.0,1
51,43,35,-8.0,1
43,35,31,-6.0,1
35,31,51,8.0,1
31,51,43,6.0,1
51,43,35,-8.0,1
43,35,31,-6.0,1
35,31,51,8.0,1
31,51,43,6.0,1
51,43,36,-7.5,1
43,36,24,-9.5,1
36,24,51,7.5,1
24,51,43,9.5,1
51,43,36,-7.5,1
43,36,24,-9.5,1
36,24,51,7.5,1
24,51,43,9.5,1
51,43,36,-7.5,1
43,36,24,-9.5,1
36,24,51,7.5,1
24,51,43,9.5,1
51,43,36,-7.5,1
43,36,24,-9.5,1
36,24,51,7.5,1
24,51,43,9.5,1
51,43,36,-7.5,1
43,36,24,-9.5,1
36,24,51,7.5,1
24,51,43,9.5,1
51,43,36,-7.5,1
43,36,24,-9.5,1
36,24,51,7.5,1
24,51,43,9.5,1
51,43,36,-7.5,1
43,36,24,-9.5,1
36,24,51,7.5,1
24,51,43,9.5,1
51,43,36,-7.5,1
43,36,24,-9.5,1
36,24,48,6.0,1
24,48,43,9.5,1
48,43,36,-6.0,1
43,36,27,-8.0,1
36,27,48,6.0,1
27,48,43,8.0,1
48,43,36,-6.0,1
43,36,27,-8.0,1
36,27,48,6.0,1
27,48,43,8.0,1
48,43,36,-6.0,1
43,36,27,-8.0,1
36,27,48,6.0,1
27,48,43,8.0,1
48,43,36,-6.0,1
43,36,27,-8.0,1
36,27,45,4.5,1
27,45,41,7.0,1
45,41,36,-4.5,1
41,36,29,-6.0,1
36,29,45,4.5,1
29,45,41,6.0,1
45,41,36,-4.5,1
41,36,29,-6.0,1
36,29,45,4.5,1
29,45,41,6.0,1
45,41,36,-4.5,1
41,36,29,-6.0,1
36,29,45,4.5,1
29,45,41,6.0,1
45,41,36,-4.5,1
41,36,29,-6.0,1
36,29,46,5.0,1
29,46,43,7.0,1
46,43,36,-5.0,1
43,36,29,-7.0,1
36,29,46,5.0,1
29,46,43,7.0,1
46,43,36,-5.0,1
43,36,29,-7.0,1
36,29,45,4.5,1
29,45,43,7.0,1
45,43,36,-4.5,1
43,36,29,-7.0,1
36,29,45,4.5,1
29,45,43,7.0,1
45,43,36,-4.5,1
43,36,29,-7.0,1
36,29,43,3.5,1
29,43,45,8.0,1
43,45,36,-3.5,1
45,36,27,-9.0,1
36,27,43,3.5,1
27,43,45,9.0,1
43,45,36,-3.5,1
45,36,27,-9.0,1
36,27,41,2.5,1
27,41,45,9.0,1
41,45,36,-2.5,1
45,36,27,-9.0,1
36,27,41,2.5,1
27,41,45,9.0,1
41,45,36,-2.5,1
45,36,27,-9.0,1
36,27,53,8.5,1
27,53,46,9.5,1
53,46,38,-7.5,1
46,38,26,-10.0,1
38,26,53,7.5,1
26,53,46,10.0,1
53,46,38,-7.5,1
46,38,26,-10.0,1
38,26,53,7.5,1
26,53,46,10.0,1
53,46,38,-7.5,1
46,38,26,-10.0,1
38,26,53,7.5,1
26,53,46,10.0,1
53,46,38,-7.5,1
46,38,26,-10.0,1
38,26,53,7.5,1
26,53,46,10.0,1
53,46,38,-7.5,1
46,38,31,-7.5,1
38,31,53,7.5,1
31,53,46,7.5,1
53,46,38,-7.5,1
46,38,31,-7.5,1
38,31,46,4.0,1
31,46,46,7.5,1
46,46,38,-4.0,1
46,38,29,-8.5,1
38,29,46,4.0,1
29,46,46,8.5,1
46,46,38,-4.0,1
46,38,29,-8.5,1
38,29,55,8.5,1
29,55,46,8.5,1
55,46,39,-8.0,1
46,39,27,-9.5,1
39,27,55,8.0,1
27,55,46,9.5,1
55,46,39,-8.0,1
46,39,27,-9.5,1
39,27,55,8.0,1
27,55,46,9.5,1
55,46,39,-8.0,1
46,39,26,-10.0,1
39,26,55,8.0,1
26,55,46,10.0,1
55,46,39,-8.0,1
46,39,26,-10.0,1
39,26,55,8.0,1
26,55,46,10.0,1
55,46,34,-10.5,1
46,34,27,-9.5,1
34,27,55,10.5,1
27,55,46,9.5,1
55,46,34,-10.5,1
46,34,27,-9.5,1
34,27,53,9.5,1
27,53,46,9.5,1
53,46,34,-9.5,1
46,34,27,-9.5,1
34,27,53,9.5,1
27,53,46,9.5,1
53,46,34,-9.5,1
46,34,27,-9.5,1
34,27,50,8.0,1
27,50,46,9.5,1
50,46,41,-4.5,1
46,41,29,-8.5,1
41,29,50,4.5,1
29,50,46,8.5,1
50,46,41,-4.5,1
46,41,29,-8.5,1
41,29,50,4.5,1
29,50,46,8.5,1
50,46,41,-4.5,1
46,41,29,-8.5,1
41,29,50,4.5,1
29,50,46,8.5,1
50,46,41,-4.5,1
46,41,29,-8.5,1
41,29,48,3.5,1
29,48,45,8.0,1
48,45,39,-4.5,1
45,39,17,-14.0,1
39,17,48,4.5,1
17,48,45,14.0,1
48,45,39,-4.5,1
45,39,17,-14.0,1
39,17,46,3.5,1
17,46,45,14.0,1
46,45,38,-4.0,1
45,38,17,-14.0,1
38,17,46,4.0,1
17,46,45,14.0,1
46,45,38,-4.0,1
45,38,17,-14.0,1
38,17,46,4.0,1
17,46,41,12.0,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,46,4.0,1
22,46,41,9.5,1
46,41,38,-4.0,1
41,38,22,-9.5,1
38,22,41,1.5,1
22,41,36,7.0,1
41,36,33,-4.0,1
36,33,29,-3.5,1
33,29,41,4.0,1
29,41,36,3.5,1
41,36,33,-4.0,1
36,33,29,-3.5,1
33,29,43,5.0,1
29,43,36,3.5,1
43,36,34,-4.5,1
36,34,29,-3.5,1
34,29,43,4.5,1
29,43,36,3.5,1
43,36,34,-4.5,1
36,34,29,-3.5,1
34,29,45,5.5,1
29,45,41,6.0,1
45,41,36,-4.5,1
41,36,29,-6.0,1
36,29,45,4.5,1
29,45,41,6.0,1
45,41,36,-4.5,1
41,36,29,-6.0,1
36,29,45,4.5,1
29,45,41,6.0,1
45,41,36,-4.5,1
41,36,29,-6.0,1
36,29,45,4.5,1
29,45,41,6.0,1
45,41,36,-4.5,1
41,36,29,-6.0,1
36,29,46,5.0,1
29,46,40,5.5,1
46,40,34,-6.0,1
40,34,31,-4.5,1
34,31,46,6.0,1
31,46,40,4.5,1
46,40,34,-6.0,1
40,34,31,-4.5,1
34,31,46,6.0,1
31,46,40,4.5,1
46,40,34,-6.0,1
40,34,31,-4.5,1
34,31,46,6.0,1
31,46,40,4.5,1
46,40,34,-6.0,1
40,34,31,-4.5,1
34,31,48,7.0,1
31,48,41,5.0,1
48,41,33,-7.5,1
41,33,33,-4.0,1
33,33,48,7.5,1
33,48,41,4.0,1
48,41,33,-7.5,1
41,33,33,-4.0,1
33,33,48,7.5,1
33,48,41,4.0,1
48,41,36,-6.0,1
41,36,33,-4.0,1
36,33,48,6.0,1
33,48,41,4.0,1
48,41,36,-6.0,1
41,36,33,-4.0,1
36,33,48,6.0,1
33,48,45,6.0,1
48,45,41,-3.5,1
45,41,29,-8.0,1
41,29,48,3.5,1
29,48,45,8.0,1
48,45,41,-3.5,1
45,41,29,-8.0,1
41,29,48,3.5,1
29,48,45,8.0,1
48,45,41,-3.5,1
45,41,29,-8.0,1
41,29,48,3.5,1
29,48,45,8.0,1
48,45,41,-3.5,1
45,41,29,-8.0,1
41,29,50,4.5,1
29,50,46,8.5,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,45,5.5,1
50,45,41,-4.5,1
45,41,34,-5.5,1
41,34,50,4.5,1
34,50,45,5.5,1
50,45,41,-4.5,1
45,41,34,-5.5,1
41,34,52,5.5,1
34,52,43,4.5,1
52,43,36,-8.0,1
43,36,36,-3.5,1
36,36,52,8.0,1
36,52,43,3.5,1
52,43,36,-8.0,1
43,36,36,-3.5,1
36,36,52,8.0,1
36,52,43,3.5,1
52,43,36,-8.0,1
43,36,36,-3.5,1
36,36,52,8.0,1
36,52,43,3.5,1
52,43,36,-8.0,1
43,36,36,-3.5,1
36,36,53,8.5,1
36,53,45,4.5,1
53,45,36,-8.5,1
45,36,29,-8.0,1
36,29,53,8.5,1
29,53,45,8.0,1
53,45,36,-8.5,1
45,36,29,-8.0,1
36,29,53,8.5,1
29,53,45,8.0,1
53,45,36,-8.5,1
45,36,29,-8.0,1
36,29,53,8.5,1
29,53,45,8.0,1
53,45,36,-8.5,1
45,36,29,-8.0,1
36,29,41,2.5,1
29,41,36,3.5,1
41,36,33,-4.0,1
36,33,29,-3.5,1
33,29,41,4.0,1
29,41,36,3.5,1
41,36,33,-4.0,1
36,33,29,-3.5,1
33,29,43,5.0,1
29,43,36,3.5,1
43,36,33,-5.0,1
36,33,28,-4.0,1
33,28,43,5.0,1
28,43,36,4.0,1
43,36,33,-5.0,1
36,33,28,-4.0,1
33,28,45,6.0,1
28,45,41,6.5,1
45,41,38,-3.5,1
41,38,26,-7.5,1
38,26,45,3.5,1
26,45,41,7.5,1
45,41,38,-3.5,1
41,38,26,-7.5,1
38,26,45,3.5,1
26,45,41,7.5,1
45,41,38,-3.5,1
41,38,26,-7.5,1
38,26,45,3.5,1
26,45,41,7.5,1
45,41,38,-3.5,1
41,38,26,-7.5,1
38,26,46,4.0,1
26,46,43,8.5,1
46,43,38,-4.0,1
43,38,24,-9.5,1
38,24,46,4.0,1
24,46,43,9.5,1
46,43,38,-4.0,1
43,38,24,-9.5,1
38,24,46,4.0,1
24,46,43,9.5,1
46,43,38,-4.0,1
43,38,22,-10.5,1
38,22,46,4.0,1
22,46,43,10.5,1
46,43,38,-4.0,1
43,38,22,-10.5,1
38,22,48,5.0,1
22,48,43,10.5,1
48,43,36,-6.0,1
43,36,21,-11.0,1
36,21,48,6.0,1
21,48,43,11.0,1
48,43,36,-6.0,1
43,36,21,-11.0,1
36,21,48,6.0,1
21,48,43,11.0,1
48,43,34,-7.0,1
43,34,21,-11.0,1
34,21,48,7.0,1
21,48,43,11.0,1
48,43,34,-7.0,1
43,34,21,-11.0,1
34,21,48,7.0,1
21,48,41,10.0,1
48,41,33,-7.5,1
41,33,26,-7.5,1
33,26,48,7.5,1
26,48,41,7.5,1
48,41,33,-7.5,1
41,33,26,-7.5,1
33,26,48,7.5,1
26,48,41,7.5,1
48,41,33,-7.5,1
41,33,26,-7.5,1
33,26,48,7.5,1
26,48,41,7.5,1
48,41,33,-7.5,1
41,33,26,-7.5,1
33,26,46,6.5,1
26,46,41,7.5,1
46,41,34,-6.0,1
41,34,19,-11.0,1
34,19,46,6.0,1
19,46,41,11.0,1
46,41,34,-6.0,1
41,34,19,-11.0,1
34,19,46,6.0,1
19,46,40,10.5,1
46,40,34,-6.0,1
40,34,19,-10.5,1
34,19,46,6.0,1
19,46,40,10.5,1
46,40,34,-6.0,1
40,34,19,-10.5,1
34,19,45,5.5,1
19,45,41,11.0,1
45,41,36,-4.5,1
41,36,21,-10.0,1
36,21,45,4.5,1
21,45,41,10.0,1
45,41,36,-4.5,1
41,36,21,-10.0,1
36,21,45,4.5,1
21,45,41,10.0,1
45,41,36,-4.5,1
41,36,22,-9.5,1
36,22,45,4.5,1
22,45,41,9.5,1
45,41,36,-4.5,1
41,36,22,-9.5,1
36,22,43,3.5,1
22,43,40,9.0,1
43,40,36,-3.5,1
40,36,24,-8.0,1
36,24,43,3.5,1
24,43,40,8.0,1
43,40,36,-3.5,1
40,36,24,-8.0,1
36,24,43,3.5,1
24,43,40,8.0,1
43,40,36,-3.5,1
40,36,24,-8.0,1
36,24,43,3.5,1
24,43,40,8.0,1
43,40,36,-3.5,1
40,36,24,-8.0,1
36,24,45,4.5,1
24,45,40,8.0,1
45,40,33,-6.0,1
40,33,25,-7.5,1
33,25,45,6.0,1
25,45,40,7.5,1
45,40,33,-6.0,1
40,33,25,-7.5,1
33,25,45,6.0,1
25,45,40,7.5,1
45,40,33,-6.0,1
40,33,25,-7.5,1
33,25,45,6.0,1
25,45,40,7.5,1
45,40,33,-6.0,1
40,33,25,-7.5,1
33,25,41,4.0,1
25,41,40,7.5,1
41,40,33,-4.0,1
40,33,26,-7.0,1
33,26,41,4.0,1
26,41,40,7.0,1
41,40,33,-4.0,1
40,33,26,-7.0,1
33,26,41,4.0,1
26,41,40,7.0,1
41,40,33,-4.0,1
40,33,28,-6.0,1
33,28,41,4.0,1
28,41,40,6.0,1
41,40,33,-4.0,1
40,33,28,-6.0,1
33,28,41,4.0,1
28,41,38,5.0,1
41,38,33,-4.0,1
38,33,29,-4.5,1
33,29,41,4.0,1
29,41,38,4.5,1
41,38,33,-4.0,1
38,33,29,-4.5,1
33,29,41,4.0,1
29,41,38,4.5,1
41,38,33,-4.0,1
38,33,26,-6.0,1
33,26,41,4.0,1
26,41,38,6.0,1
41,38,33,-4.0,1
